,head_cui,head,relation_label,tail_cui,tail,rel_type,rela_raw,sab,has_named_rel,linearised
60407,C0340076,Asthmatic pulmonary eosinophilia,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,Asthmatic pulmonary eosinophilia member of Hypersensitivity (SMQ).
60408,C0347950,asthma attack,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,asthma attack member of Hypersensitivity (SMQ).
60409,C0349790,exacerbation of asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,exacerbation of asthma member of Hypersensitivity (SMQ).
60410,C0375321,"Upper respiratory tract hypersensitivity reaction, site unspecified",member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,"Upper respiratory tract hypersensitivity reaction, site unspecified member of Hypersensitivity (SMQ)."
60411,C0392681,Asthmatic breathing,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,Asthmatic breathing member of Hypersensitivity (SMQ).
60412,C0392707,Atopy,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,Atopy member of Hypersensitivity (SMQ).
60413,C0543698,hypersensitive syndrome,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,hypersensitive syndrome member of Hypersensitivity (SMQ).
60414,C0549336,asthma aggravated,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,asthma aggravated member of Hypersensitivity (SMQ).
60415,C0694548,Cough variant asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,Cough variant asthma member of Hypersensitivity (SMQ).
60416,C0856716,Asthma aspirin-sensitive,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,Asthma aspirin-sensitive member of Hypersensitivity (SMQ).
60417,C0858626,Asthmatic attack induced,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,Asthmatic attack induced member of Hypersensitivity (SMQ).
60418,C0948683,Asthmatic attack atopic,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,Asthmatic attack atopic member of Hypersensitivity (SMQ).
60419,C1260881,Allergic bronchitis,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,Allergic bronchitis member of Hypersensitivity (SMQ).
60420,C1273489,Asthma night-time symptoms,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,Asthma night-time symptoms member of Hypersensitivity (SMQ).
60421,C1319018,Asthmatic bronchitis,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,Asthmatic bronchitis member of Hypersensitivity (SMQ).
60422,C2919352,Seasonal asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,Seasonal asthma member of Hypersensitivity (SMQ).
60423,C3714497,Reactive airway disease,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,Reactive airway disease member of Hypersensitivity (SMQ).
60424,C4038730,Asthma-chronic obstructive pulmonary disease overlap syndrome,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,Asthma-chronic obstructive pulmonary disease overlap syndrome member of Hypersensitivity (SMQ).
60425,C5394677,Thunderstorm asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRSWE,True,Thunderstorm asthma member of Hypersensitivity (SMQ).
60426,C0004096,Asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Asthma member of Hypersensitivity (SMQ).
60427,C0006266,Bronchospasm,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Bronchospasm member of Hypersensitivity (SMQ).
60428,C0011615,Atopic dermatitis,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Atopic dermatitis member of Hypersensitivity (SMQ).
60429,C0020517,Hypersensitivity,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Hypersensitivity member of Hypersensitivity (SMQ).
60430,C0024117,Chronic Obstructive Airway Disease,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Chronic Obstructive Airway Disease member of Hypersensitivity (SMQ).
60431,C0038218,asthmaticus; status,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,asthmaticus; status member of Hypersensitivity (SMQ).
60432,C0043144,Wheezing,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Wheezing member of Hypersensitivity (SMQ).
60433,C0085129,bronchial hyperreactivity,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,bronchial hyperreactivity member of Hypersensitivity (SMQ).
60434,C0155877,Allergic asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Allergic asthma member of Hypersensitivity (SMQ).
60435,C0155878,Extrinsic asthma without mention of status asthmaticus,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Extrinsic asthma without mention of status asthmaticus member of Hypersensitivity (SMQ).
60436,C0155879,extrinsic asthma with status asthmaticus,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,extrinsic asthma with status asthmaticus member of Hypersensitivity (SMQ).
60437,C0155880,Intrinsic asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Intrinsic asthma member of Hypersensitivity (SMQ).
60438,C0155881,Intrinsic asthma without mention of status asthmaticus,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Intrinsic asthma without mention of status asthmaticus member of Hypersensitivity (SMQ).
60439,C0155882,intrinsic asthma with status asthmaticus,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,intrinsic asthma with status asthmaticus member of Hypersensitivity (SMQ).
60440,C0155883,Chronic obstructive asthma (with obstructive pulmonary disease),member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Chronic obstructive asthma (with obstructive pulmonary disease) member of Hypersensitivity (SMQ).
60441,C0155886,"Asthma, unspecified type, without mention of status asthmaticus",member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,"Asthma, unspecified type, without mention of status asthmaticus member of Hypersensitivity (SMQ)."
60442,C0231875,Expiratory wheezing,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Expiratory wheezing member of Hypersensitivity (SMQ).
60443,C0235906,Bronchospasm Aggravated,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Bronchospasm Aggravated member of Hypersensitivity (SMQ).
60444,C0264408,Childhood asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Childhood asthma member of Hypersensitivity (SMQ).
60445,C0264413,Late onset asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Late onset asthma member of Hypersensitivity (SMQ).
60446,C0264423,Occupational asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Occupational asthma member of Hypersensitivity (SMQ).
60447,C0340067,Drug-induced asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Drug-induced asthma member of Hypersensitivity (SMQ).
60448,C0340076,Asthmatic pulmonary eosinophilia,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Asthmatic pulmonary eosinophilia member of Hypersensitivity (SMQ).
60449,C0347950,asthma attack,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,asthma attack member of Hypersensitivity (SMQ).
60450,C0349790,exacerbation of asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,exacerbation of asthma member of Hypersensitivity (SMQ).
60451,C0375321,"Upper respiratory tract hypersensitivity reaction, site unspecified",member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,"Upper respiratory tract hypersensitivity reaction, site unspecified member of Hypersensitivity (SMQ)."
60452,C0392681,Asthmatic breathing,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Asthmatic breathing member of Hypersensitivity (SMQ).
60453,C0392707,Atopy,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Atopy member of Hypersensitivity (SMQ).
60454,C0543698,hypersensitive syndrome,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,hypersensitive syndrome member of Hypersensitivity (SMQ).
60455,C0549336,asthma aggravated,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,asthma aggravated member of Hypersensitivity (SMQ).
60456,C0694548,Cough variant asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Cough variant asthma member of Hypersensitivity (SMQ).
60457,C0856716,Asthma aspirin-sensitive,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Asthma aspirin-sensitive member of Hypersensitivity (SMQ).
60458,C0858626,Asthmatic attack induced,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Asthmatic attack induced member of Hypersensitivity (SMQ).
60459,C0948683,Asthmatic attack atopic,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Asthmatic attack atopic member of Hypersensitivity (SMQ).
60460,C1260881,Allergic bronchitis,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Allergic bronchitis member of Hypersensitivity (SMQ).
60461,C1273489,Asthma night-time symptoms,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Asthma night-time symptoms member of Hypersensitivity (SMQ).
60462,C1319018,Asthmatic bronchitis,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Asthmatic bronchitis member of Hypersensitivity (SMQ).
60463,C2919352,Seasonal asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Seasonal asthma member of Hypersensitivity (SMQ).
60464,C3714497,Reactive airway disease,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Reactive airway disease member of Hypersensitivity (SMQ).
60465,C4038730,Asthma-chronic obstructive pulmonary disease overlap syndrome,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Asthma-chronic obstructive pulmonary disease overlap syndrome member of Hypersensitivity (SMQ).
60466,C5394677,Thunderstorm asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRLAV,True,Thunderstorm asthma member of Hypersensitivity (SMQ).
60467,C0004096,Asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Asthma member of Hypersensitivity (SMQ).
60468,C0006266,Bronchospasm,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Bronchospasm member of Hypersensitivity (SMQ).
60469,C0011615,Atopic dermatitis,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Atopic dermatitis member of Hypersensitivity (SMQ).
60470,C0020517,Hypersensitivity,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Hypersensitivity member of Hypersensitivity (SMQ).
60471,C0024117,Chronic Obstructive Airway Disease,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Chronic Obstructive Airway Disease member of Hypersensitivity (SMQ).
60472,C0038218,asthmaticus; status,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,asthmaticus; status member of Hypersensitivity (SMQ).
60473,C0043144,Wheezing,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Wheezing member of Hypersensitivity (SMQ).
60474,C0085129,bronchial hyperreactivity,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,bronchial hyperreactivity member of Hypersensitivity (SMQ).
60475,C0155877,Allergic asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Allergic asthma member of Hypersensitivity (SMQ).
60476,C0155878,Extrinsic asthma without mention of status asthmaticus,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Extrinsic asthma without mention of status asthmaticus member of Hypersensitivity (SMQ).
60477,C0155879,extrinsic asthma with status asthmaticus,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,extrinsic asthma with status asthmaticus member of Hypersensitivity (SMQ).
60478,C0155880,Intrinsic asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Intrinsic asthma member of Hypersensitivity (SMQ).
60479,C0155881,Intrinsic asthma without mention of status asthmaticus,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Intrinsic asthma without mention of status asthmaticus member of Hypersensitivity (SMQ).
60480,C0155882,intrinsic asthma with status asthmaticus,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,intrinsic asthma with status asthmaticus member of Hypersensitivity (SMQ).
60481,C0155883,Chronic obstructive asthma (with obstructive pulmonary disease),member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Chronic obstructive asthma (with obstructive pulmonary disease) member of Hypersensitivity (SMQ).
60482,C0155886,"Asthma, unspecified type, without mention of status asthmaticus",member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,"Asthma, unspecified type, without mention of status asthmaticus member of Hypersensitivity (SMQ)."
60483,C0231875,Expiratory wheezing,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Expiratory wheezing member of Hypersensitivity (SMQ).
60484,C0235906,Bronchospasm Aggravated,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Bronchospasm Aggravated member of Hypersensitivity (SMQ).
60485,C0264408,Childhood asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Childhood asthma member of Hypersensitivity (SMQ).
60486,C0264413,Late onset asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Late onset asthma member of Hypersensitivity (SMQ).
60487,C0264423,Occupational asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Occupational asthma member of Hypersensitivity (SMQ).
60488,C0340067,Drug-induced asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Drug-induced asthma member of Hypersensitivity (SMQ).
60489,C0340076,Asthmatic pulmonary eosinophilia,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Asthmatic pulmonary eosinophilia member of Hypersensitivity (SMQ).
60490,C0347950,asthma attack,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,asthma attack member of Hypersensitivity (SMQ).
60491,C0349790,exacerbation of asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,exacerbation of asthma member of Hypersensitivity (SMQ).
60492,C0375321,"Upper respiratory tract hypersensitivity reaction, site unspecified",member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,"Upper respiratory tract hypersensitivity reaction, site unspecified member of Hypersensitivity (SMQ)."
60493,C0392681,Asthmatic breathing,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Asthmatic breathing member of Hypersensitivity (SMQ).
60494,C0392707,Atopy,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Atopy member of Hypersensitivity (SMQ).
60495,C0543698,hypersensitive syndrome,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,hypersensitive syndrome member of Hypersensitivity (SMQ).
60496,C0549336,asthma aggravated,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,asthma aggravated member of Hypersensitivity (SMQ).
60497,C0694548,Cough variant asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Cough variant asthma member of Hypersensitivity (SMQ).
60498,C0856716,Asthma aspirin-sensitive,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Asthma aspirin-sensitive member of Hypersensitivity (SMQ).
60499,C0858626,Asthmatic attack induced,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Asthmatic attack induced member of Hypersensitivity (SMQ).
60500,C0948683,Asthmatic attack atopic,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Asthmatic attack atopic member of Hypersensitivity (SMQ).
60501,C1260881,Allergic bronchitis,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Allergic bronchitis member of Hypersensitivity (SMQ).
60502,C1273489,Asthma night-time symptoms,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Asthma night-time symptoms member of Hypersensitivity (SMQ).
60503,C1319018,Asthmatic bronchitis,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Asthmatic bronchitis member of Hypersensitivity (SMQ).
60504,C2919352,Seasonal asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Seasonal asthma member of Hypersensitivity (SMQ).
60505,C3714497,Reactive airway disease,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Reactive airway disease member of Hypersensitivity (SMQ).
60506,C4038730,Asthma-chronic obstructive pulmonary disease overlap syndrome,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Asthma-chronic obstructive pulmonary disease overlap syndrome member of Hypersensitivity (SMQ).
60507,C5394677,Thunderstorm asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRPOL,True,Thunderstorm asthma member of Hypersensitivity (SMQ).
60508,C0004096,Asthma,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRGRE,True,Asthma member of Hypersensitivity (SMQ).
60509,C0006266,Bronchospasm,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRGRE,True,Bronchospasm member of Hypersensitivity (SMQ).
60510,C0011615,Atopic dermatitis,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRGRE,True,Atopic dermatitis member of Hypersensitivity (SMQ).
60511,C0020517,Hypersensitivity,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRGRE,True,Hypersensitivity member of Hypersensitivity (SMQ).
60512,C0024117,Chronic Obstructive Airway Disease,member of,C3544362,Hypersensitivity (SMQ),RO,member_of,MDRGRE,True,Chronic Obstructive Airway Disease member of Hypersensitivity (SMQ).
