,head_cui,head,relation_label,tail_cui,tail,rel_type,rela_raw,sab,has_named_rel,linearised
12718,C0851627,Vascular hypertensive disorders NEC,is parent of,C0020538,Hypertensive disease,PAR,,MDRCZE,False,Hypertensive disease is a type of Vascular hypertensive disorders NEC.
12719,C0020538,Hypertensive disease,has subtype,C0020541,Portal hypertension,CHD,,MDRCZE,False,Hypertensive disease has a subtype called Portal hypertension.
12720,C0020538,Hypertensive disease,has subtype,C0020542,Pulmonary hypertension,CHD,,MDRCZE,False,Hypertensive disease has a subtype called Pulmonary hypertension.
12721,C0020538,Hypertensive disease,has subtype,C0020544,Renal hypertension,CHD,,MDRCZE,False,Hypertensive disease has a subtype called Renal hypertension.
12722,C0020538,Hypertensive disease,has subtype,C0851627,Vascular hypertensive disorders NEC,CHD,,MDRCZE,False,Hypertensive disease has a subtype called Vascular hypertensive disorders NEC.
12723,C0020538,Hypertensive disease,has subtype,C0852034,Accelerated and malignant hypertension,CHD,,MDRCZE,False,Hypertensive disease has a subtype called Accelerated and malignant hypertension.
12724,C0020538,Hypertensive disease,has subtype,C0852035,hypertension complications,CHD,,MDRCZE,False,Hypertensive disease has a subtype called hypertension complications.
12725,C0020538,Hypertensive disease,has subtype,C0852036,Pregnancy associated hypertension,CHD,,MDRCZE,False,Hypertensive disease has a subtype called Pregnancy associated hypertension.
12726,C0020538,Hypertensive disease,has subtype,C0947963,Endocrine and metabolic secondary hypertension,CHD,,MDRCZE,False,Hypertensive disease has a subtype called Endocrine and metabolic secondary hypertension.
12727,C0042373,Vascular Diseases,is parent of,C0020538,Hypertensive disease,PAR,,MDRCZE,False,Hypertensive disease is a type of Vascular Diseases.
12728,C1869046,Neuroleptic malignant syndrome (SMQ),has member,C0020538,Hypertensive disease,RO,has_member,MDR,True,Neuroleptic malignant syndrome (SMQ) has member Hypertensive disease.
12729,C2363982,Hypertension (SMQ),has member,C0020538,Hypertensive disease,RO,has_member,MDR,True,Hypertension (SMQ) has member Hypertensive disease.
12730,C0020538,Hypertensive disease,has subtype,C0020544,Renal hypertension,CHD,,MSHSCR,False,Hypertensive disease has a subtype called Renal hypertension.
12731,C0020538,Hypertensive disease,has subtype,C0852036,Pregnancy associated hypertension,CHD,,MSHSCR,False,Hypertensive disease has a subtype called Pregnancy associated hypertension.
12732,C0042373,Vascular Diseases,is parent of,C0020538,Hypertensive disease,PAR,,MSHSCR,False,Hypertensive disease is a type of Vascular Diseases.
12733,C0020538,Hypertensive disease,related to,C0003364,antihypertensive agent,RO,,MSHSCR,False,Hypertensive disease is related to antihypertensive agent.
12734,C0020538,Hypertensive disease,related to,C0005823,Blood Pressure,RO,,MSHSCR,False,Hypertensive disease is related to Blood Pressure.
12735,C0020538,Hypertensive disease,related to,C0042380,vascular resistance,RO,,MSHSCR,False,Hypertensive disease is related to vascular resistance.
12736,C0020538,Hypertensive disease,has subtype,C0020540,Malignant hypertension,CHD,,MSHPOL,False,Hypertensive disease has a subtype called Malignant hypertension.
12737,C0020538,Hypertensive disease,has subtype,C0020542,Pulmonary hypertension,CHD,,MSHPOL,False,Hypertensive disease has a subtype called Pulmonary hypertension.
12738,C0020538,Hypertensive disease,has subtype,C0020544,Renal hypertension,CHD,,MSHPOL,False,Hypertensive disease has a subtype called Renal hypertension.
12739,C0020538,Hypertensive disease,has subtype,C0020546,Hypertensive crisis,CHD,,MSHPOL,False,Hypertensive disease has a subtype called Hypertensive crisis.
12740,C0020538,Hypertensive disease,has subtype,C0085580,Essential hypertension,CHD,,MSHPOL,False,Hypertensive disease has a subtype called Essential hypertension.
12741,C0020538,Hypertensive disease,has subtype,C0152132,Hypertensive retinopathy,CHD,,MSHPOL,False,Hypertensive disease has a subtype called Hypertensive retinopathy.
12742,C0020538,Hypertensive disease,has subtype,C0262534,Hypertension;white coat,CHD,,MSHPOL,False,Hypertensive disease has a subtype called Hypertension;white coat.
12743,C0020538,Hypertensive disease,has subtype,C0852036,Pregnancy associated hypertension,CHD,,MSHPOL,False,Hypertensive disease has a subtype called Pregnancy associated hypertension.
12744,C0020538,Hypertensive disease,has subtype,C3178811,Masked Hypertension,CHD,,MSHPOL,False,Hypertensive disease has a subtype called Masked Hypertension.
12745,C0042373,Vascular Diseases,is parent of,C0020538,Hypertensive disease,PAR,,MSHPOL,False,Hypertensive disease is a type of Vascular Diseases.
12746,C0020538,Hypertensive disease,related to,C0003364,antihypertensive agent,RO,,MSHPOL,False,Hypertensive disease is related to antihypertensive agent.
12747,C0020538,Hypertensive disease,related to,C0005823,Blood Pressure,RO,,MSHPOL,False,Hypertensive disease is related to Blood Pressure.
12748,C0020538,Hypertensive disease,related to,C0042380,vascular resistance,RO,,MSHPOL,False,Hypertensive disease is related to vascular resistance.
12749,C1869046,Neuroleptic malignant syndrome (SMQ),has member,C0020538,Hypertensive disease,RO,has_member,MDRHUN,True,Neuroleptic malignant syndrome (SMQ) has member Hypertensive disease.
12750,C2363982,Hypertension (SMQ),has member,C0020538,Hypertensive disease,RO,has_member,MDRHUN,True,Hypertension (SMQ) has member Hypertensive disease.
12751,C0851627,Vascular hypertensive disorders NEC,is parent of,C0020538,Hypertensive disease,PAR,,MDRHUN,False,Hypertensive disease is a type of Vascular hypertensive disorders NEC.
12752,C0020538,Hypertensive disease,has subtype,C0020540,Malignant hypertension,CHD,,MSHNOR,False,Hypertensive disease has a subtype called Malignant hypertension.
12753,C0020538,Hypertensive disease,has subtype,C0020544,Renal hypertension,CHD,,MSHNOR,False,Hypertensive disease has a subtype called Renal hypertension.
12754,C0020538,Hypertensive disease,has subtype,C0085580,Essential hypertension,CHD,,MSHNOR,False,Hypertensive disease has a subtype called Essential hypertension.
12755,C0020538,Hypertensive disease,has subtype,C0152132,Hypertensive retinopathy,CHD,,MSHNOR,False,Hypertensive disease has a subtype called Hypertensive retinopathy.
12756,C0020538,Hypertensive disease,has subtype,C0262534,Hypertension;white coat,CHD,,MSHNOR,False,Hypertensive disease has a subtype called Hypertension;white coat.
12757,C0020538,Hypertensive disease,has subtype,C0852036,Pregnancy associated hypertension,CHD,,MSHNOR,False,Hypertensive disease has a subtype called Pregnancy associated hypertension.
12758,C0020538,Hypertensive disease,has subtype,C3178811,Masked Hypertension,CHD,,MSHNOR,False,Hypertensive disease has a subtype called Masked Hypertension.
12759,C0042373,Vascular Diseases,is parent of,C0020538,Hypertensive disease,PAR,,MSHNOR,False,Hypertensive disease is a type of Vascular Diseases.
12760,C0020538,Hypertensive disease,related to,C0003364,antihypertensive agent,RO,,MSHNOR,False,Hypertensive disease is related to antihypertensive agent.
12761,C0020538,Hypertensive disease,related to,C0005823,Blood Pressure,RO,,MSHNOR,False,Hypertensive disease is related to Blood Pressure.
12762,C0020538,Hypertensive disease,related to,C0042380,vascular resistance,RO,,MSHNOR,False,Hypertensive disease is related to vascular resistance.
12763,C2362499,"Blood, Heart and Circulation",is parent of,C0020538,Hypertensive disease,PAR,,MEDLINEPLUS,False,"Hypertensive disease is a type of Blood, Heart and Circulation."
12764,C0003364,antihypertensive agent,related to,C0020538,Hypertensive disease,RO,related_to,MEDLINEPLUS,True,antihypertensive agent related to Hypertensive disease.
12765,C0020649,Hypotension,related to,C0020538,Hypertensive disease,RO,related_to,MEDLINEPLUS,True,Hypotension related to Hypertensive disease.
12766,C0037473,Sodium,related to,C0020538,Hypertensive disease,RO,related_to,MEDLINEPLUS,True,Sodium related to Hypertensive disease.
12767,C2362317,High Blood Pressure in Pregnancy,related to,C0020538,Hypertensive disease,RO,related_to,MEDLINEPLUS,True,High Blood Pressure in Pregnancy related to Hypertensive disease.
12768,C4053458,dietary approaches to stop hypertension,related to,C0020538,Hypertensive disease,RO,related_to,MEDLINEPLUS,True,dietary approaches to stop hypertension related to Hypertensive disease.
12769,C4529958,How to Prevent High Blood Pressure,related to,C0020538,Hypertensive disease,RO,related_to,MEDLINEPLUS,True,How to Prevent High Blood Pressure related to Hypertensive disease.
12770,C0020538,Hypertensive disease,has subtype,C0020541,Portal hypertension,CHD,,MDRJPN,False,Hypertensive disease has a subtype called Portal hypertension.
12771,C0020538,Hypertensive disease,has subtype,C0020542,Pulmonary hypertension,CHD,,MDRJPN,False,Hypertensive disease has a subtype called Pulmonary hypertension.
12772,C0020538,Hypertensive disease,has subtype,C0020544,Renal hypertension,CHD,,MDRJPN,False,Hypertensive disease has a subtype called Renal hypertension.
12773,C0020538,Hypertensive disease,has subtype,C0851627,Vascular hypertensive disorders NEC,CHD,,MDRJPN,False,Hypertensive disease has a subtype called Vascular hypertensive disorders NEC.
12774,C0020538,Hypertensive disease,has subtype,C0852034,Accelerated and malignant hypertension,CHD,,MDRJPN,False,Hypertensive disease has a subtype called Accelerated and malignant hypertension.
12775,C0020538,Hypertensive disease,has subtype,C0852035,hypertension complications,CHD,,MDRJPN,False,Hypertensive disease has a subtype called hypertension complications.
12776,C0020538,Hypertensive disease,has subtype,C0852036,Pregnancy associated hypertension,CHD,,MDRJPN,False,Hypertensive disease has a subtype called Pregnancy associated hypertension.
12777,C0020538,Hypertensive disease,has subtype,C0947963,Endocrine and metabolic secondary hypertension,CHD,,MDRJPN,False,Hypertensive disease has a subtype called Endocrine and metabolic secondary hypertension.
12778,C0042373,Vascular Diseases,is parent of,C0020538,Hypertensive disease,PAR,,MDRJPN,False,Hypertensive disease is a type of Vascular Diseases.
12779,C0020538,Hypertensive disease,replaces,C0020538,Hypertensive disease,RO,replaces,SNOMEDCT_US,True,Hypertensive disease replaces Hypertensive disease.
12780,C0020538,Hypertensive disease,possibly equivalent to,C0020538,Hypertensive disease,RO,possibly_equivalent_to,SNOMEDCT_US,True,Hypertensive disease possibly equivalent to Hypertensive disease.
12781,C1299996,Extension Namespace 1000000,moved from,C0020538,Hypertensive disease,RO,moved_from,SNOMEDCT_US,True,Extension Namespace 1000000 moved from Hypertensive disease.
12782,C0020538,Hypertensive disease,has subtype,C0020541,Portal hypertension,CHD,,MDR,False,Hypertensive disease has a subtype called Portal hypertension.
12783,C0020538,Hypertensive disease,has subtype,C0020542,Pulmonary hypertension,CHD,,MDR,False,Hypertensive disease has a subtype called Pulmonary hypertension.
12784,C0020538,Hypertensive disease,has subtype,C0020544,Renal hypertension,CHD,,MDR,False,Hypertensive disease has a subtype called Renal hypertension.
12785,C0020538,Hypertensive disease,has subtype,C0851627,Vascular hypertensive disorders NEC,CHD,,MDR,False,Hypertensive disease has a subtype called Vascular hypertensive disorders NEC.
12786,C0020538,Hypertensive disease,has subtype,C0852034,Accelerated and malignant hypertension,CHD,,MDR,False,Hypertensive disease has a subtype called Accelerated and malignant hypertension.
12787,C0020538,Hypertensive disease,has subtype,C0852035,hypertension complications,CHD,,MDR,False,Hypertensive disease has a subtype called hypertension complications.
12788,C0020538,Hypertensive disease,has subtype,C0852036,Pregnancy associated hypertension,CHD,,MDR,False,Hypertensive disease has a subtype called Pregnancy associated hypertension.
12789,C0020538,Hypertensive disease,has subtype,C0947963,Endocrine and metabolic secondary hypertension,CHD,,MDR,False,Hypertensive disease has a subtype called Endocrine and metabolic secondary hypertension.
12790,C0042373,Vascular Diseases,is parent of,C0020538,Hypertensive disease,PAR,,MDR,False,Hypertensive disease is a type of Vascular Diseases.
12791,C1717437,Hypertension:Find:Pt:^Patient:Ord:MDS,evaluation of,C0020538,Hypertensive disease,RO,evaluation_of,LNC,True,Hypertension:Find:Pt:^Patient:Ord:MDS evaluation of Hypertensive disease.
12792,C3173164,Clinician-diagnosed illness:Find:Pt:^Patient:Nom:PhenX,has answer,C0020538,Hypertensive disease,RO,has_answer,LNC,True,Clinician-diagnosed illness:Find:Pt:^Patient:Nom:PhenX has answer Hypertensive disease.
12793,C3258978,Medical history:Find:Pt:^Patient:Nom:PhenX,has answer,C0020538,Hypertensive disease,RO,has_answer,LNC,True,Medical history:Find:Pt:^Patient:Nom:PhenX has answer Hypertensive disease.
12794,C3533837,Medical history:Find:Pt:^Patient:Nom:RHEA,has answer,C0020538,Hypertensive disease,RO,has_answer,LNC,True,Medical history:Find:Pt:^Patient:Nom:RHEA has answer Hypertensive disease.
12795,C0801658,Diagnosis.primary:Imp:Pt:^Patient:Nom,has answer,C0020538,Hypertensive disease,RO,has_answer,LNC,True,Diagnosis.primary:Imp:Pt:^Patient:Nom has answer Hypertensive disease.
12796,C1632372,Event description.adverse event:Find:Pt:^Patient:Nom:Observed.MERSTH,has answer,C0020538,Hypertensive disease,RO,has_answer,LNC,True,Event description.adverse event:Find:Pt:^Patient:Nom:Observed.MERSTH has answer Hypertensive disease.
12797,C2598517,History of diseases:Hx:Pt:^Patient:Nom:USSG-FHT,has answer,C0020538,Hypertensive disease,RO,has_answer,LNC,True,History of diseases:Hx:Pt:^Patient:Nom:USSG-FHT has answer Hypertensive disease.
12798,C2599440,Cause of death:Find:Pt:^Family member:Nom:USSG-FHT,has answer,C0020538,Hypertensive disease,RO,has_answer,LNC,True,Cause of death:Find:Pt:^Family member:Nom:USSG-FHT has answer Hypertensive disease.
12799,C2599447,History of diseases:Hx:Pt:^Family member:Nom:USSG-FHT,has answer,C0020538,Hypertensive disease,RO,has_answer,LNC,True,History of diseases:Hx:Pt:^Family member:Nom:USSG-FHT has answer Hypertensive disease.
12800,C3260997,Medication complication:Find:Pt:^Patient:Nom:NEMSIS,has answer,C0020538,Hypertensive disease,RO,has_answer,LNC,True,Medication complication:Find:Pt:^Patient:Nom:NEMSIS has answer Hypertensive disease.
12801,C3261002,Procedure complication:Find:Pt:^Patient:Nom:NEMSIS,has answer,C0020538,Hypertensive disease,RO,has_answer,LNC,True,Procedure complication:Find:Pt:^Patient:Nom:NEMSIS has answer Hypertensive disease.
12802,C3699700,Comorbidities relevant to trauma care:Find:Pt:^Patient:Nom:NTDS,has answer,C0020538,Hypertensive disease,RO,has_answer,LNC,True,Comorbidities relevant to trauma care:Find:Pt:^Patient:Nom:NTDS has answer Hypertensive disease.
12803,C3854243,Comorbid condition:Find:Pt:^Patient:Nom,has answer,C0020538,Hypertensive disease,RO,has_answer,LNC,True,Comorbid condition:Find:Pt:^Patient:Nom has answer Hypertensive disease.
12804,C4019169,Medical history relevant to physical therapy treatment:Type:Pt:^Patient:Nom,has answer,C0020538,Hypertensive disease,RO,has_answer,LNC,True,Medical history relevant to physical therapy treatment:Type:Pt:^Patient:Nom has answer Hypertensive disease.
12805,C4531656,Active diagnoses:Find:RptPeriod:^Patient:Nom:CMS Assessment,has answer,C0020538,Hypertensive disease,RO,has_answer,LNC,True,Active diagnoses:Find:RptPeriod:^Patient:Nom:CMS Assessment has answer Hypertensive disease.
